"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000082496",70.0786340002729,-0.215445636684448,0.400866414412957,-0.537449955741376,0.590956844227844,0.791450471008398
"ENSMUSG00000082458",27.8888675711364,0.0971733136841621,0.276375538523316,0.351598821673447,0.725139149018645,0.869836511762275
"ENSMUSG00000052364",19.3811264410776,-0.954278548170587,0.312411240220845,-3.05455894447332,0.00225391718302028,0.0233087506625718
"ENSMUSG00000083468",26.446721836473,0.721082940021702,0.564989937648456,1.27627572098526,0.20185806960803,0.447740962984905
"ENSMUSG00000071815",4.06631184913379,-4.13555901063236,0.986698961682451,-4.19130775569146,2.77351140608587e-05,0.000882632556090686
"ENSMUSG00000072249",14.8179331541322,-2.63340824661943,0.499575963530443,-5.27128692903768,1.35470492944496e-07,1.30797056725013e-05
"ENSMUSG00000047344",99.5256243006382,-0.97481109434331,0.405992127028415,-2.40105910791488,0.0163476956468058,0.09136692385007
"ENSMUSG00000015342",276.498021649494,-0.894781483738524,0.263213624223507,-3.39944972977054,0.000675215907708976,0.00969602327370302
"ENSMUSG00000015340",15.1614118729218,-0.400614853323118,0.434381879197295,-0.922264193118332,0.356390786434914,0.612261094644596
"ENSMUSG00000031176",815.834990165299,-1.79232416020476,0.275979621202822,-6.49440763920592,8.33607518848117e-11,2.45747496556425e-08
"ENSMUSG00000054453",14.259946114099,-1.77145703773469,0.485348594569423,-3.64986539068119,0.000262377769291545,0.00483431039919671
"ENSMUSG00000090084",18.6544427973937,-2.30729519926552,0.458374132297368,-5.0336505415377,4.81226580457135e-07,3.69441656038446e-05
"ENSMUSG00000031174",650.039467703927,-1.00061169516297,0.116921977317696,-8.55794366566466,1.1489848098925e-17,2.54040541467231e-14
"ENSMUSG00000058254",545.390221399659,-0.115747338856685,0.194375800303019,-0.59548224972575,0.551521160691182,0.765770714825548
"ENSMUSG00000081308",69.903892527876,-0.0985656844448778,0.244271888776752,-0.403508094764684,0.686574481003827,0.848753823331482
"ENSMUSG00000008035",596.579688509728,-0.0804931087445982,0.215428335043257,-0.373642161456782,0.708670561845184,0.860828900068538
"ENSMUSG00000080811",380.983518846418,0.692877443983046,0.319812665917861,2.16651032877166,0.0302722114427829,0.137267964520084
"ENSMUSG00000040363",2593.3579277966,-0.424033547752206,0.188688561681439,-2.24726683999054,0.0246229787584268,0.119572602756164
"ENSMUSG00000031007",3136.49110229539,-0.877435481398858,0.160684985899978,-5.46059407158947,4.74543957624374e-08,5.52219310688153e-06
"ENSMUSG00000083199",56.7290575893479,-0.235237999827088,0.328459662538307,-0.716185354418226,0.473876905093636,0.70879572260995
"ENSMUSG00000079871",20.1304020815949,-0.974276199984828,0.373096558380711,-2.61132454347292,0.00901922557703142,0.0609016667237965
"ENSMUSG00000044148",930.983336931744,-0.761423119302529,0.221771150217463,-3.43337318021707,0.000596121001699211,0.00879855497167527
"ENSMUSG00000086473",5.94870428936641,-0.26570117130291,0.510157221342168,-0.520822131271374,0.602490684439787,0.798625241784393
"ENSMUSG00000064127",2635.30502926069,-0.527627790479518,0.170226987255621,-3.09955430091238,0.00193812047554519,0.0209033383972216
"ENSMUSG00000083307",114.766208193376,-1.68999311153948,0.175876241309194,-9.60899038414426,7.32638133430214e-22,3.23972582602841e-18
"ENSMUSG00000087424",75.7737837035233,-0.432590760942648,0.240158038833436,-1.80127537285011,0.0716594874799175,0.238127676261711
"ENSMUSG00000031010",34532.0666583664,-1.03905566107937,0.112103849639222,-9.26868849217322,1.88448751306713e-20,6.94433648565239e-17
"ENSMUSG00000084349",1505.16117029923,0.408314233832377,0.197114108664961,2.07146122922331,0.0383157140379544,0.160355941203705
"ENSMUSG00000083364",51.1038338675655,0.00905857661449548,0.236727369386248,0.0382658610112605,0.969475709806545,0.987884042023353
"ENSMUSG00000000787",34563.7214627141,-0.276026707328197,0.154628959849188,-1.78509062983681,0.074246617597921,0.243740566457317
"ENSMUSG00000081255",139.241231847927,0.00356766248865412,0.151237231532473,0.0235898426102046,0.981179774321048,0.99156446469145
"ENSMUSG00000080818",9.67538767261845,0.224324916875156,0.38948630806741,0.575950713102683,0.56464849610559,0.775120198301409
"ENSMUSG00000051228",11.5518148785148,-0.464535119867782,0.420291594195557,-1.10526864273102,0.269043201054761,0.524988838891902
"ENSMUSG00000081597",18.6950991615399,0.480361085162365,0.389557428432332,1.233094404323,0.217540544921671,0.467185367847899
"ENSMUSG00000031012",1875.45306046516,-0.402507998768604,0.248567674134866,-1.6193095106575,0.105380685385932,0.302750383820551
"ENSMUSG00000040229",16.9442167989924,-0.27144563173926,0.318474983677637,-0.852329525555514,0.394031223033517,0.64528778173995
"ENSMUSG00000047678",23.0085750870724,-0.294234784497946,0.364392898572063,-0.807465748237566,0.419398200414343,0.665502659350708
"ENSMUSG00000064772",10.5824125911498,0.783483307374322,0.398228347877526,1.96742223789473,0.0491345527022746,0.188572289575992
"ENSMUSG00000081763",14.3576466835114,0.556608690345656,0.479144991374116,1.16167068500369,0.245369257780949,0.499808621391458
"ENSMUSG00000083288",4.26658220750306,-0.0655232398532495,0.595498953026117,-0.11003082292636,0.91238493015905,0.964976360000793
"ENSMUSG00000025037",1997.43024105407,-0.828792916873729,0.131478157544569,-6.30365478458108,2.90707606928827e-10,7.56181786964277e-08
"ENSMUSG00000040147",28.7591165527443,-0.948440539281737,0.357065766145093,-2.65620686497383,0.00790251214899488,0.0556422349323385
"ENSMUSG00000025038",105.54261031192,-3.06586245458325,0.281957908483483,-10.8734756583813,1.54211861996686e-27,3.40962426874672e-23
"ENSMUSG00000081858",9.14159308797858,-3.1983192213465,0.596324173752731,-5.36339018627929,8.16743133899284e-08,8.63263081485007e-06
"ENSMUSG00000025040",535.721559277535,-0.636074589993616,0.148283830902861,-4.28957483847516,1.79015484227154e-05,0.000632273539339037
"ENSMUSG00000081614",8.83605987343964,0.486252929451674,0.421606643971261,1.15333317537761,0.24877365820839,0.5038367301445
"ENSMUSG00000037369",4829.66123720814,-0.713100245032669,0.121658024461179,-5.86151425843858,4.58665083319885e-09,7.74128625358981e-07
"ENSMUSG00000073274",59.911067885652,-1.19329435729905,0.390715924371363,-3.05412265757785,0.0022571977290896,0.023317312932821
"ENSMUSG00000097497",7.47307120278511,-0.685991162650027,0.438117627357347,-1.56576937291433,0.117402618734075,0.32335397891029
"ENSMUSG00000037347",75.0015835779317,0.104956927010816,0.366881633035521,0.286078444817254,0.77481804048277,0.897298704958833
"ENSMUSG00000037341",60.9329209152293,-0.599439657001401,0.278622933612645,-2.15143688722612,0.0314417323035494,0.14117223526523
"ENSMUSG00000083033",11.0558296174119,0.74319858539431,0.465183058043533,1.59764757667671,0.110121431785752,0.310916212078021
"ENSMUSG00000060090",878.276764851823,-0.817968354953225,0.23196862576543,-3.52620252956262,0.000421564452302094,0.00683843730036632
"ENSMUSG00000084137",7.53258653773684,-0.628393986315494,0.429451585732908,-1.46324756315213,0.143399650334043,0.365587418526888
"ENSMUSG00000082855",10.1927557448378,-0.389002255678342,0.427627544856374,-0.909675394762036,0.362993724106225,0.617741009549959
"ENSMUSG00000037315",3539.12426130486,-0.627871000607594,0.168768974932634,-3.72029871520057,0.000198987280765525,0.00392822212296942
"ENSMUSG00000081390",37.4566891895994,0.0291248798746044,0.252855780186579,0.115183761482983,0.908299469463348,0.963013296509856
"ENSMUSG00000084830",55.9852578319358,-0.100604353646321,0.305236013286944,-0.32959529435259,0.741705778666003,0.879861279980545
"ENSMUSG00000031059",1144.52913049288,-0.732169739265702,0.176879043436149,-4.1393809297143,3.48244290184881e-05,0.00103351426254869
"ENSMUSG00000031060",2316.74011936126,-0.246937775821841,0.18479760808584,-1.33626067122652,0.18146408650746,0.421195272394473
"ENSMUSG00000001924",18569.3038604737,-0.603952232843882,0.139231945935666,-4.33774180763765,1.4395412010855e-05,0.00053135652681136
"ENSMUSG00000031065",3011.27770727845,-0.563132074472331,0.128695982673441,-4.37567717945981,1.21056063400057e-05,0.000467803235909956
"ENSMUSG00000031066",975.90650234805,-0.279760432389804,0.333359689292478,-0.839214942225219,0.401348703819642,0.651684678010636
"ENSMUSG00000001127",1705.42737917489,-0.649602624271382,0.129116378510122,-5.03114036938742,4.87570995582401e-07,3.73017118073595e-05
"ENSMUSG00000037217",118.517734676023,-0.74250205549611,0.209028887967056,-3.55215043584374,0.000382096339593639,0.00634245500631783
"ENSMUSG00000001131",1525.5099687986,-1.36465059812915,0.328784984724458,-4.15058674067131,3.31624059663512e-05,0.00100166775398364
"ENSMUSG00000001128",297.709275766555,-0.694752726485895,0.20123379963534,-3.45246537979639,0.00055548875390352,0.0083436524108742
"ENSMUSG00000009406",713.65091264411,-0.613891243772163,0.108221619340039,-5.67253795975163,1.40697330770888e-08,2.046590778516e-06
"ENSMUSG00000001134",341.107649359871,-0.64827493215346,0.164286688105753,-3.94599793585321,7.94682980031719e-05,0.00197824618390899
"ENSMUSG00000086877",90.2702599568656,-0.944497974137523,0.189385814401274,-4.98716325255652,6.12722885997707e-07,4.47105709881495e-05
"ENSMUSG00000054737",559.177565013362,-1.02495992407223,0.180033504934762,-5.69316208360015,1.2470789671902e-08,1.8630348624713e-06
"ENSMUSG00000031079",58.029052086864,-1.59619357720572,0.203676252455417,-7.83691548701837,4.6174860353081e-15,5.3732955916138e-12
"ENSMUSG00000083892",88.3583558795671,0.342963806676681,0.181139003362021,1.89337359878943,0.0583082038439246,0.209753453230467
"ENSMUSG00000051537",154.624812302159,-0.145217501149347,0.219229478826768,-0.662399518196619,0.507715212409721,0.735091568749848
"ENSMUSG00000068122",149.230792999028,-0.356357940433206,0.845687953998879,-0.421382306261015,0.673475937334598,0.840466951203249
"ENSMUSG00000031089",8.18948685998499,1.00226711410029,0.475160107602527,2.10932504236801,0.0349165346538161,0.150811600155475
"ENSMUSG00000036782",29438.7315526178,-0.485196892638859,0.276532528968171,-1.75457438750255,0.0793321356431075,0.253544453221554
"ENSMUSG00000036769",697.161650603993,-0.937357831858954,0.210965852986673,-4.44317323675205,8.86417371950961e-06,0.000362833644135466
"ENSMUSG00000086691",18.7190596275799,0.157597536381412,0.403933999695693,0.39015665059178,0.696420714345841,0.853526176039937
"ENSMUSG00000079297",207.775910497572,-0.486544893071109,0.146256672097882,-3.32665092191822,0.000878964076271878,0.0117354442792097
"ENSMUSG00000031093",2279.98429370667,-0.369384528015276,0.177963083708153,-2.07562445153535,0.0379286981592367,0.15936494356788
"ENSMUSG00000017057",422.258940739494,-0.67217215568026,0.285163155832992,-2.35714937898191,0.0184158371240808,0.0992623497838682
"ENSMUSG00000036699",57.2340625484899,0.968398992457419,0.268931955094286,3.60090712209303,0.000317108851633993,0.00556450532510126
"ENSMUSG00000081159",660.42919852908,0.482591727365188,0.258581900106165,1.86630126535172,0.0619992278724779,0.21782979950111
"ENSMUSG00000016239",316.653432166971,-0.935396928125453,0.273222363984915,-3.42357380443827,0.000618034666368097,0.00905040812059205
"ENSMUSG00000084616",8.98935053116576,-0.375884149521631,0.449958526992443,-0.835375100087711,0.403506544945699,0.653304753130449
"ENSMUSG00000091556",88.611990537603,-2.60198673879553,0.469848793548639,-5.53792363526879,3.06078657026595e-08,3.71835115761429e-06
"ENSMUSG00000006373",3890.06666530066,-0.983318338853811,0.179892562820911,-5.46614225421169,4.59935277577348e-08,5.4091324400187e-06
"ENSMUSG00000059708",885.935542738782,-0.866325204034343,0.177119928845796,-4.89117859113744,1.00233964898551e-06,6.66318953903751e-05
"ENSMUSG00000037636",33.8000808957143,-0.962934447445555,0.236747180934475,-4.06735338365896,4.7550106920056e-05,0.0013158108435575
"ENSMUSG00000016319",11920.5650261202,-0.649446912887314,0.187535536695193,-3.46306051819329,0.000534068260064791,0.00811906466960798
"ENSMUSG00000084990",125.786808912558,-0.877215579620879,0.236315027749833,-3.7120600749501,0.000205579175463515,0.00401888202431328
"ENSMUSG00000006423",1004.48005751297,-0.985110816380045,0.133880361133076,-7.35814280782265,1.86486484854324e-13,1.42179868280314e-10
"ENSMUSG00000084265",6.83742884948906,-0.92243649060092,0.470788107109772,-1.95934535446079,0.0500723556081766,0.19062731734124
"ENSMUSG00000016308",1506.54377090145,-0.506540341014654,0.170281332961819,-2.97472619108657,0.00293250170733388,0.0280197116461332
"ENSMUSG00000044149",1939.67096574198,-0.674527628055203,0.157562643774861,-4.28101237637919,1.86045009590296e-05,0.000649834938711129
"ENSMUSG00000050379",849.340839899928,-0.345951630946683,0.205542136382038,-1.68311781241618,0.0923522869055976,0.279101668557369
"ENSMUSG00000079641",8611.71795665454,-0.769720603524574,0.1675659412056,-4.59353850780538,4.35792557746107e-06,0.000211766449489372
"ENSMUSG00000065642",54.156869006814,-0.903507208785968,0.21326390324553,-4.23656884749859,2.2696135099937e-05,0.000758913232703829
"ENSMUSG00000036572",1403.30226008683,-0.832405242093792,0.122054155939225,-6.81996639678764,9.10618082461176e-12,3.24738158116397e-09
"ENSMUSG00000016409",1283.65685794306,-0.757282498496222,0.126721710907132,-5.97594913354031,2.28754374636141e-09,4.18207104243303e-07
"ENSMUSG00000036551",12.8154680696645,-0.478253155456094,0.345480411160587,-1.38431337930124,0.166262519049741,0.400094067935325
"ENSMUSG00000016427",716.300789971294,-0.725789269515645,0.186147506130787,-3.89900076880807,9.6590468027231e-05,0.00228408047923217
"ENSMUSG00000036537",109.597243153742,-0.490007933831516,0.261277099006347,-1.8754339193716,0.0607330524146986,0.215159075290656
"ENSMUSG00000073243",19.2878640397981,-2.1909848170119,0.454271358522039,-4.82307496589751,1.41361810007683e-06,8.77952140244345e-05
"ENSMUSG00000071773",44.4451773325533,-2.78964971575996,0.453731540300429,-6.14823848020981,7.83481745984219e-10,1.76763075548072e-07
"ENSMUSG00000080241",494.511057287397,0.274173359133121,0.185262272949666,1.47992008717075,0.138894574313159,0.358547465039573
"ENSMUSG00000106388",7.267432540192,-1.46322767454008,0.515624720293975,-2.83777642333721,0.00454289914498271,0.0384252104420687
"ENSMUSG00000081195",12.013804984926,-1.65864248546566,0.436555025378558,-3.7993892843803,0.000145053095019962,0.00308971476964486
"ENSMUSG00000095180",2516.01709318906,-0.789939461445138,0.407765700642288,-1.93723861570719,0.0527161819236376,0.196899357363125
"ENSMUSG00000006200",951.000361164316,-0.853541920239306,0.286187820495536,-2.98245368639865,0.0028594790849196,0.0276324661571557
"ENSMUSG00000068048",663.141408753057,-0.901092075525288,0.278657454110117,-3.23369090700586,0.00122201632723577,0.0149357551106595
"ENSMUSG00000053909",6.51698413878805,-2.68005767725808,0.823023764870777,-3.25635515236778,0.00112852494698797,0.0140493730731441
"ENSMUSG00000050197",10.7966409141749,-1.3906278209001,0.602389751826562,-2.30851839142922,0.020970321116855,0.108178674730206
"ENSMUSG00000048047",637.864723027706,-0.392087744252231,0.154000748342411,-2.54601194132153,0.0108961460897033,0.0693876123396717
"ENSMUSG00000036502",12.9186175802398,0.139845840355499,0.354308923525309,0.394700305496283,0.693064077286196,0.85152387351161
"ENSMUSG00000016534",3954.92215373515,-0.810881957851035,0.187943293717807,-4.31450328346676,1.59962156642907e-05,0.00058170448739715
"ENSMUSG00000087390",15.1438485327225,-0.475355311174593,0.309961172260795,-1.53359631371712,0.125128995762388,0.336732242910324
"ENSMUSG00000031095",15670.9754392259,-0.518710184995401,0.119661296871989,-4.33482001745565,1.4587942777213e-05,0.00053667123927484
"ENSMUSG00000000355",887.772888690399,-0.638028564522233,0.167579744154268,-3.80731315554992,0.000140484805853394,0.00302151659281959
"ENSMUSG00000048970",337.920942300617,-1.05803801136979,0.163148546612029,-6.48512066666355,8.86607977580356e-11,2.53715599335992e-08
"ENSMUSG00000085611",23.4050410671121,-0.0976330057968235,0.249174854574142,-0.391825274519314,0.695187318921287,0.853068688053594
"ENSMUSG00000001986",332.204079115411,-1.58822769455426,0.400745619015404,-3.96318167733534,7.39574559820498e-05,0.00187308058621205
"ENSMUSG00000037475",6257.94501233012,-0.844736056538389,0.110497336356409,-7.64485447697758,2.09181769005908e-14,1.95371913247482e-11
"ENSMUSG00000025860",3220.12244409227,-0.785374679674239,0.153633206986138,-5.11201123169356,3.1874687050518e-07,2.58149937980569e-05
"ENSMUSG00000082324",8.38134290065122,-0.275477251750234,0.440052012057254,-0.626010662835902,0.531307947473785,0.751821997993305
"ENSMUSG00000025862",5491.19066347582,-0.601919415021541,0.204542735203033,-2.94275626276369,0.00325304424996535,0.0300814756866307
"ENSMUSG00000105993",46.035019400938,-1.14364200612609,0.34969907394454,-3.27036040795309,0.00107410539802779,0.0135473304908126
"ENSMUSG00000016150",31.7798138767604,0.404921045668302,0.389355052674027,1.03997891612648,0.298349696210693,0.55624519632502
"ENSMUSG00000045284",522.629638401622,-0.461102902074635,0.377680249585157,-1.2208816918044,0.222130817339877,0.472088260419949
"ENSMUSG00000081129",34.3322960402169,-1.7885355764495,0.723778985063814,-2.47110735923316,0.0134695374623542,0.0798208183577198
"ENSMUSG00000063816",27.1600465126895,-0.391422532618222,0.243689277446537,-1.60623617386734,0.108222028093704,0.307714640065817
"ENSMUSG00000083094",12.757517990046,0.397656670302367,0.374772672656993,1.06106100928634,0.288662175967918,0.545569264661174
"ENSMUSG00000031099",667.09841745214,-0.282549396674836,0.202167863231124,-1.39759797704256,0.162233826189169,0.394026848033966
"ENSMUSG00000001173",1184.80897391356,-0.859516496226579,0.196444996959369,-4.37535447341707,1.21235302657804e-05,0.000467803235909956
"ENSMUSG00000037010",188.094381271606,1.03970918490871,0.449943916346675,2.31075284526711,0.0208465104753687,0.107766272296096
"ENSMUSG00000037005",59.5329917017638,-2.48339901942204,0.498204962369691,-4.98469346352926,6.20601225878218e-07,4.51364904742348e-05
"ENSMUSG00000031101",11.7355120304275,-0.644149174490511,0.56006152565959,-1.15014002029847,0.250086205401767,0.504863912481578
"ENSMUSG00000036985",305.81403370144,-0.732248191005706,0.181876505541889,-4.0260735647192,5.67159517698278e-05,0.00150178406422861
"ENSMUSG00000063785",4251.23991808456,-0.702034556242303,0.183562490390097,-3.82449897443849,0.000131038291533597,0.00286857091664141
"ENSMUSG00000036959",158.86596828097,-0.493683735106148,0.280591959370572,-1.75943650065236,0.078503396811889,0.251960902968464
"ENSMUSG00000031103",173.545102546662,-0.973673289604142,0.313456773997598,-3.10624421092142,0.00189480159666224,0.0205417899139838
"ENSMUSG00000036932",2466.8007077204,-1.03233137713279,0.12497760613027,-8.26013082741195,1.45512891080709e-16,2.29806430128176e-13
"ENSMUSG00000031104",27.386439896167,-1.0128582715052,0.36290447064521,-2.79097766336257,0.00525490985892322,0.0424656641011668
"ENSMUSG00000036916",1085.51839690282,0.0265491459619605,0.251464805332543,0.105577979100699,0.91591719721529,0.966493066884458
"ENSMUSG00000031105",194.917573469763,-0.707274684764981,0.132570445511438,-5.33508567491358,9.54994548427841e-08,9.82089742592538e-06
"ENSMUSG00000031107",601.218162503797,-0.682061616228189,0.259951414795858,-2.6238042088127,0.00869537545781564,0.0595013543612002
"ENSMUSG00000031109",366.766266192286,-0.637050653319549,0.176778961155733,-3.60365650502009,0.0003137716685515,0.00551908638955742
"ENSMUSG00000036198",27.4008525562273,-0.1043422444393,0.555445620783278,-0.187853212871061,0.850991720402156,0.93590464276222
"ENSMUSG00000082192",32.8837130397105,0.630589053260534,0.329644541119701,1.91293643485986,0.0557561904982907,0.203864622443725
"ENSMUSG00000031111",171.651442971734,0.201515006906379,0.300381553196447,0.670863456034498,0.502307518433466,0.731236451972868
"ENSMUSG00000083754",14.2335837092356,0.368522651425916,0.410301374769788,0.898175521914075,0.369091981156577,0.622315809355614
"ENSMUSG00000085396",1985.93911993156,-0.231004243274185,0.291135329037471,-0.793460017504276,0.427509855131698,0.671894322179308
"ENSMUSG00000031112",748.932954193328,-0.162146324039405,0.193665475504127,-0.837249507777906,0.402452334409959,0.652542849770013
"ENSMUSG00000036131",27.4693853469327,-1.82775238011944,0.764660083155475,-2.3902808847782,0.0168354916160182,0.0933381944910136
"ENSMUSG00000050029",1564.37829483663,-0.592761509180753,0.13881722429426,-4.27008616685949,1.95397462320831e-05,0.000676093566809635
"ENSMUSG00000036109",332.203725547383,-0.20279289227351,0.160235375675643,-1.26559376428845,0.205658559740309,0.45281261418607
"ENSMUSG00000081350",12.1649812030654,0.911283931838068,0.508929913924844,1.79058826550455,0.0733593914853289,0.241848402571494
"ENSMUSG00000062184",827.360141366112,-0.779676528412055,0.337018793816532,-2.31345118645371,0.0206978456039303,0.107279848238921
"ENSMUSG00000055780",1728.88884778047,-3.04406391159416,0.591693529392472,-5.14466317507255,2.68001219304346e-07,2.25304447103388e-05
"ENSMUSG00000031118",26.7298767449907,-4.61620474694517,0.639459606642335,-7.21891531379733,5.24038753406086e-13,3.3104276679453e-10
"ENSMUSG00000031119",1240.8664744626,-0.997250486508672,0.294606084837156,-3.38503017362966,0.000711704306147564,0.0100483922151486
"ENSMUSG00000055653",3531.85863744494,0.0497740198627092,0.18965321497271,0.262447540738349,0.792976424545695,0.906739116383347
"ENSMUSG00000086704",6.78965616668803,0.249055327210338,0.563352085021639,0.442095332265915,0.658420221974718,0.831914458418254
"ENSMUSG00000055110",6.46043936886791,0.287830709070112,0.584185437500329,0.492704354805061,0.622221500170079,0.809878227799277
"ENSMUSG00000070106",42.770899966048,-0.69007732599564,0.318178523394434,-2.16883691153528,0.0300950678141376,0.13668897891754
"ENSMUSG00000065613",11.2265851355921,0.0641940722620758,0.345518739196425,0.185790421704398,0.852609116131964,0.936704971810073
"ENSMUSG00000076041",9.7921654748109,-0.617629047806477,0.423289526955722,-1.4591172435766,0.14453284097417,0.36743947498435
"ENSMUSG00000077111",27.1920438991383,-0.520852798111135,0.313027059625573,-1.66392259740788,0.0961278985047105,0.285593635573656
"ENSMUSG00000065456",5.29415615648037,-0.910621690357162,0.524716640859622,-1.73545418507278,0.0826603897139994,0.259642167435222
"ENSMUSG00000086173",493.995104037389,-0.123891617545878,0.25418680055137,-0.487403819856646,0.62597218709322,0.812220954027647
"ENSMUSG00000083621",439.120662101765,-0.388313417856691,0.341523895231185,-1.13700219304958,0.255537368879344,0.510659004512138
"ENSMUSG00000073207",94.9925720878228,-0.130547534454732,0.304478747941165,-0.428757459551684,0.668099740183539,0.837349654524009
"ENSMUSG00000081684",599.040372769201,0.358250682547792,0.250159211230756,1.43209071049288,0.152117862671151,0.37905172361762
"ENSMUSG00000025626",1405.31488011229,-0.177304722302741,0.153824414192014,-1.15264357243979,0.249056711032602,0.503994497614024
"ENSMUSG00000025630",3877.14890354979,-0.647559242134228,0.166784511472404,-3.88261018015077,0.000103341165770581,0.00240512965809216
"ENSMUSG00000101603",5.18202976041389,-0.636529783558701,0.533166569998951,-1.19386664388946,0.232530137308008,0.484885535780446
"ENSMUSG00000087365",37.0627681669069,-0.63884967990922,0.277402166628618,-2.30297292798186,0.0212803663282919,0.109090864715635
"ENSMUSG00000061082",5.72989512426272,-0.624619971385549,0.56529085523646,-1.10495325653954,0.269179844020609,0.525032908639661
"ENSMUSG00000036022",629.690986646187,-0.618133084379179,0.236395618774433,-2.61482462147065,0.00892732817423312,0.0605655802185622
"ENSMUSG00000023074",329.602346593381,-0.786066231962233,0.20051278244933,-3.92027990614949,8.84461805111465e-05,0.0021372077061218
"ENSMUSG00000083798",84.973669228119,-0.420472116765965,0.217598195899852,-1.93233273385908,0.0533184506507125,0.198262856355071
"ENSMUSG00000051851",19.5988354521046,0.01549768901569,0.493361907109482,0.0314124150899451,0.974940640227992,0.989710256483997
"ENSMUSG00000067925",23.4722211911292,0.143344194081925,0.411023883581927,0.348749062542864,0.727277707362086,0.870937015099156
"ENSMUSG00000067924",37.040152276056,-0.452278728986982,0.318283360931384,-1.42099394597157,0.15531851944923,0.383885894427281
"ENSMUSG00000085998",12.3016829678516,-0.58359321663387,0.394329589286287,-1.47996303724034,0.138883111210618,0.358547465039573
"ENSMUSG00000055555",29.5951777509692,-2.46598515938788,0.347803333339234,-7.0901711484825,1.33946243898752e-12,6.88732895953815e-10
"ENSMUSG00000054727",48.7682452028313,-3.07123501774051,0.551236565335089,-5.57153717818692,2.52501465901579e-08,3.32107389009296e-06
"ENSMUSG00000054626",8.61702025562525,-2.8003524229902,0.595867425617651,-4.69962327624718,2.60641848797183e-06,0.000142291142639647
"ENSMUSG00000080968",73.8098254070875,0.356488490745862,0.188187527884611,1.89432580762975,0.0581817775126945,0.209653764670608
"ENSMUSG00000031125",5.43533805408945,-2.38137065306408,0.696891676905968,-3.41713171785433,0.000632846529349391,0.00919936670868839
"ENSMUSG00000082253",32.4825492763599,-0.0133741807243862,0.235449987587579,-0.0568026393265852,0.954702411456256,0.981960165861217
"ENSMUSG00000073176",257.337800719698,-1.19064288099098,0.194514487396924,-6.12110129648784,9.29307996805315e-10,2.05469998093655e-07
"ENSMUSG00000054850",122.513105685986,-0.570069731053621,0.263561633350569,-2.16294657081351,0.0305452892712678,0.138137931230871
"ENSMUSG00000035967",560.779921903691,-0.297982042143537,0.167114858981073,-1.78309723001523,0.0745704772814359,0.244305283745983
"ENSMUSG00000061273",1507.60084541054,-0.732037489505692,0.164599945955396,-4.44737381447295,8.69264911760312e-06,0.000357904044674497
"ENSMUSG00000060681",479.244216939627,-0.825245783725688,0.148302430018568,-5.56461403648185,2.62733269839793e-08,3.35782230991782e-06
"ENSMUSG00000023092",2371.79366447303,-0.297647598448273,0.157271704943603,-1.89256928673221,0.0584151714027757,0.209941391371159
"ENSMUSG00000067878",401.682860523307,-0.229689507178312,0.388217132978894,-0.591652164900202,0.554083534729007,0.767689369147659
"ENSMUSG00000067873",2602.51626908403,-0.609290095611105,0.127536490798703,-4.77737855099666,1.7759524717695e-06,0.00010471015773553
"ENSMUSG00000031131",11.0860777032637,-0.564856808022324,0.460459415723064,-1.22672441638602,0.219926187495763,0.4696452050729
"ENSMUSG00000031133",52.0131652327949,-0.91040114835352,0.245136761776149,-3.71384994138442,0.00020412986313737,0.00399761848889926
"ENSMUSG00000031134",964.196199653728,-0.575911840207716,0.209465967918889,-2.74942915992313,0.00596991656248274,0.0464770616889061
"ENSMUSG00000079584",89.6973805837916,-2.76824540225325,0.329309960500487,-8.4062000373328,4.23508571370745e-17,7.20290347154398e-14
"ENSMUSG00000067860",3156.27485005346,-0.480951352247182,0.148802884037458,-3.23213730270251,0.00122868003239914,0.0149968332196331
"ENSMUSG00000083982",6.23067006627995,0.616725131766627,0.448477707748954,1.37515225642353,0.169084246417283,0.403851430083842
"ENSMUSG00000046180",8.65814969806737,-3.13864471464588,0.676840244500599,-4.63720167372983,3.53157795090579e-06,0.000180748121515109
"ENSMUSG00000031137",121.049150993739,-0.940859279373177,0.18474220817289,-5.09282252647256,3.52771888618545e-07,2.82600958599856e-05
"ENSMUSG00000046993",54.9132483717854,0.02774806600238,0.262026075244158,0.105898109478318,0.915663194052465,0.966444392088403
"ENSMUSG00000031139",2390.61566095985,-1.29770031082631,0.241986898764636,-5.36268830028064,8.19924229361608e-08,8.63263081485007e-06
"ENSMUSG00000062949",1677.40534345643,-0.762567966457849,0.160919980190009,-4.73880226406588,2.14985161897772e-06,0.000122508297153601
"ENSMUSG00000067835",7.25555420034306,-3.42627538792774,0.816761881095441,-4.19495016507432,2.72931588633589e-05,0.000872040090272926
"ENSMUSG00000081729",1135.85783645233,-0.00731903917137853,0.132508866915749,-0.0552343351938256,0.955951775147969,0.98238874034495
"ENSMUSG00000045179",82.3593076760049,0.590607452752965,0.332605795215477,1.77569802224986,0.0757827035600538,0.246659145548769
"ENSMUSG00000057615",108.951979434685,-0.541606782222082,0.255280866915736,-2.12161134034717,0.0338703892903493,0.148057395652357
"ENSMUSG00000050900",159.632049878657,-0.230459893091444,0.163562218093614,-1.40900444966784,0.158833852400102,0.389164059903175
